buyer_income_lpa,house_price_lakh,loan_eligibility,credit_score,down_payment_percent,existing_emi_lpa,employment_years,dependents,property_location_score,employment_type,can_buy
17.33,149.93,yes,667,20.44,7.39,5,2,7,salaried,neutral
42.66,503.16,yes,676,19.47,15.14,12,2,9,salaried,yes
18.32,112.53,yes,671,29.69,5.07,14,1,4,salaried,yes
6.11,24.71,yes,645,22.33,2.81,8,3,2,business,neutral
32.77,107.52,yes,730,56.2,5.57,20,0,3,salaried,yes
9.3,63.41,no,742,17.2,1.82,2,2,6,salaried,no
5.45,50.23,yes,477,16.06,2.41,9,3,2,self_employed,no
10.37,105.4,no,601,15.1,3.52,10,3,4,salaried,no
48.61,288.73,yes,759,34.33,4.6,13,2,5,salaried,yes
19.04,144.36,yes,749,16.06,5.39,1,4,2,self_employed,neutral
7.14,70.02,no,652,2.83,2.25,5,4,3,business,no
16.85,84.49,yes,702,14.46,2.52,9,1,5,self_employed,yes
9.53,107.3,yes,639,22.5,3.78,10,2,6,salaried,neutral
23.84,124.46,yes,726,29.13,3.17,18,3,5,self_employed,yes
33.62,153.29,no,728,11.96,8.49,8,3,8,business,neutral
17.77,102.2,no,766,15.0,2.75,12,4,9,business,neutral
13.57,164.24,no,614,11.84,5.49,6,1,7,business,no
7.55,52.68,no,681,13.92,2.71,8,2,3,business,no
40.57,200.44,yes,824,23.85,6.68,16,4,8,business,yes
10.65,118.81,yes,622,10.58,5.07,11,4,3,self_employed,no
4.2,52.73,yes,565,11.25,0.77,3,0,5,salaried,no
15.6,203.76,no,512,6.33,9.41,19,0,4,salaried,no
16.41,66.77,no,757,23.79,6.4,15,4,1,salaried,neutral
6.54,59.44,no,567,8.79,2.59,3,1,1,salaried,no
10.05,108.1,yes,642,8.76,1.4,7,2,1,business,neutral
8.99,134.51,yes,845,8.61,1.77,12,5,2,salaried,neutral
28.16,131.24,yes,591,29.81,5.06,7,5,7,salaried,neutral
27.93,106.5,no,646,26.17,9.51,8,4,7,salaried,neutral
28.58,189.48,yes,645,20.43,3.86,15,6,6,salaried,neutral
18.95,179.18,yes,784,21.47,4.87,4,1,7,salaried,yes
4.82,47.99,yes,537,14.04,1.21,14,4,2,salaried,neutral
34.88,280.58,yes,662,18.26,5.52,2,2,4,salaried,neutral
49.11,417.1,yes,745,27.22,14.9,17,1,4,salaried,yes
79.68,504.09,yes,794,53.25,5.5,8,3,1,salaried,yes
14.25,73.66,yes,681,23.88,3.81,15,1,5,salaried,yes
38.03,235.17,yes,708,41.98,8.57,14,0,8,salaried,yes
35.69,377.62,yes,786,50.69,10.52,11,2,6,salaried,yes
50.94,222.76,yes,768,31.62,6.44,25,3,6,salaried,yes
40.64,220.79,no,736,21.71,2.31,23,3,9,business,yes
26.46,176.95,yes,646,8.97,1.96,4,1,5,self_employed,neutral
43.91,190.02,yes,808,25.25,7.73,12,4,2,salaried,yes
16.54,75.81,no,770,22.91,4.98,18,1,7,business,yes
18.58,339.38,no,735,1.98,8.97,2,3,6,salaried,no
20.6,195.8,yes,853,39.25,4.54,19,3,10,salaried,yes
14.3,65.38,yes,710,24.95,1.65,14,0,5,salaried,yes
18.03,305.4,no,535,6.85,8.19,5,1,7,salaried,no
44.91,175.64,yes,854,27.49,5.06,12,4,8,salaried,yes
9.81,81.45,yes,589,3.31,2.19,7,4,10,salaried,no
20.28,110.63,no,692,30.76,6.46,7,3,9,business,neutral
22.12,205.78,yes,746,12.45,1.55,9,2,8,self_employed,yes
8.41,86.52,yes,624,8.78,2.15,10,2,5,self_employed,neutral
9.54,92.17,no,838,12.2,4.55,7,2,9,self_employed,no
4.36,55.2,yes,491,4.3,1.9,4,2,4,self_employed,no
40.99,384.16,yes,735,33.63,17.17,6,4,7,salaried,neutral
22.61,195.41,yes,715,30.61,1.34,9,2,6,salaried,yes
39.12,267.9,no,735,30.54,10.88,6,6,7,salaried,no
10.48,102.35,yes,745,17.84,3.66,7,3,7,self_employed,neutral
6.69,31.71,no,572,8.52,1.62,3,3,7,self_employed,no
12.58,114.0,yes,758,9.39,2.58,10,5,2,self_employed,neutral
9.78,45.49,yes,714,11.74,4.22,6,2,4,self_employed,neutral
8.32,132.95,yes,822,9.86,2.29,8,2,7,salaried,neutral
16.77,302.59,no,510,5.88,3.7,7,4,8,self_employed,no
25.87,188.58,no,872,22.77,7.25,9,5,7,salaried,neutral
22.27,139.84,no,541,8.92,10.82,3,6,7,business,no
47.73,176.22,yes,703,31.54,5.58,23,3,5,salaried,yes
16.11,101.2,yes,672,18.22,4.09,21,3,1,self_employed,neutral
14.63,174.61,yes,684,8.5,5.27,17,2,8,self_employed,yes
15.11,126.11,yes,752,15.96,2.34,12,2,5,self_employed,yes
25.96,138.67,yes,729,34.17,11.7,7,5,4,self_employed,neutral
83.39,461.34,yes,686,35.13,10.3,13,6,5,salaried,yes
31.0,248.96,yes,740,28.32,2.74,17,1,7,self_employed,yes
3.22,30.77,no,500,13.0,1.85,2,1,6,business,no
6.22,95.87,no,538,8.2,2.43,5,3,6,self_employed,no
5.19,71.73,no,668,8.06,3.72,2,3,5,business,no
19.95,183.33,yes,587,22.3,5.11,18,5,10,salaried,neutral
89.96,415.08,yes,823,48.32,9.36,8,1,3,salaried,yes
37.16,277.58,yes,760,35.58,16.65,9,3,2,salaried,yes
43.54,215.03,yes,755,35.8,5.1,19,2,2,business,yes
16.13,57.09,yes,642,17.92,1.36,5,3,6,salaried,yes
16.81,163.85,yes,757,18.47,5.88,17,2,6,salaried,yes
33.18,319.58,yes,786,19.94,5.19,23,3,7,salaried,yes
8.57,57.59,no,538,10.47,2.14,5,4,6,salaried,no
75.86,300.85,yes,782,53.48,14.04,9,3,3,salaried,yes
16.43,118.8,yes,694,24.59,5.01,12,2,1,salaried,yes
34.12,178.99,yes,654,38.73,4.85,3,0,3,salaried,yes
27.63,377.84,no,474,6.35,9.7,5,2,8,self_employed,no
5.05,23.65,no,650,10.58,0.33,12,1,10,salaried,neutral
56.66,204.72,yes,827,20.55,15.14,20,4,9,salaried,yes
9.74,138.36,yes,715,5.23,3.05,3,2,5,business,no
15.16,161.5,yes,564,9.79,5.13,6,3,8,business,neutral
25.21,169.64,no,705,26.32,8.61,22,0,5,business,no
14.06,126.67,yes,664,23.1,3.1,11,2,5,business,neutral
17.35,79.89,yes,614,27.22,3.6,10,4,7,business,yes
9.94,94.14,yes,613,9.82,2.87,4,1,4,self_employed,neutral
36.47,279.62,yes,784,23.05,7.45,17,3,2,salaried,yes
16.64,272.2,no,514,2.64,7.87,16,4,3,self_employed,no
16.34,103.02,yes,741,11.42,3.74,10,1,5,salaried,yes
26.19,289.92,yes,761,12.99,8.57,9,3,3,self_employed,neutral
10.85,89.02,yes,621,23.95,1.62,8,4,8,salaried,yes
56.51,505.33,no,638,33.59,15.51,17,3,6,salaried,no
36.88,482.88,yes,692,22.32,9.93,14,2,6,salaried,neutral
23.18,178.95,no,699,12.53,2.83,16,6,8,salaried,no
10.83,164.96,yes,659,10.47,2.22,7,3,9,salaried,no
31.48,303.8,yes,734,22.55,3.04,9,3,3,salaried,yes
46.78,202.23,yes,766,54.62,7.19,30,0,4,business,yes
5.3,100.67,no,612,18.83,0.58,5,2,6,salaried,no
4.57,60.52,yes,779,9.25,1.28,4,2,3,self_employed,no
20.72,119.46,yes,574,19.67,2.64,12,1,7,salaried,neutral
20.31,124.22,yes,814,22.33,6.51,18,2,10,salaried,yes
9.46,47.96,yes,760,5.21,1.69,6,3,4,salaried,yes
35.52,427.25,yes,648,47.06,11.06,7,6,5,salaried,yes
31.78,337.33,yes,581,17.78,3.9,7,3,1,business,no
13.5,179.38,yes,676,12.64,5.02,4,4,6,salaried,no
55.63,126.79,yes,718,43.09,8.52,22,0,10,salaried,yes
45.23,561.77,yes,561,16.2,13.82,7,2,8,business,neutral
17.5,143.49,no,647,13.13,11.15,4,5,7,salaried,no
9.39,71.88,no,705,13.92,4.37,5,2,1,business,no
26.94,274.97,yes,684,13.12,10.72,23,2,7,salaried,neutral
18.72,82.64,yes,762,24.13,1.91,9,2,7,self_employed,yes
11.36,89.32,no,486,10.46,3.52,5,1,6,salaried,no
3.7,39.6,yes,651,7.37,0.68,10,4,10,self_employed,neutral
30.51,165.53,yes,775,21.8,5.34,16,0,1,salaried,yes
35.35,397.46,yes,681,11.48,5.66,17,4,1,self_employed,neutral
6.94,53.28,yes,610,11.13,2.74,5,3,2,salaried,neutral
7.25,62.49,yes,680,8.25,3.86,6,1,9,salaried,neutral
12.08,95.14,yes,592,12.23,3.04,10,3,4,salaried,neutral
9.43,130.91,yes,670,5.86,3.59,3,4,4,salaried,no
5.31,46.44,no,703,7.12,1.97,15,1,8,salaried,no
20.15,131.36,yes,731,21.77,0.19,9,6,8,self_employed,neutral
11.81,86.43,yes,726,23.58,2.46,6,0,5,self_employed,yes
10.77,119.78,no,647,15.99,1.89,16,4,7,salaried,no
10.2,114.95,yes,616,18.57,2.03,9,0,8,business,neutral
28.18,163.66,no,747,18.0,4.18,8,1,10,business,no
50.84,235.47,yes,818,27.3,7.1,29,2,7,business,yes
3.26,30.17,no,496,5.16,0.98,1,0,7,self_employed,no
13.73,75.8,no,620,19.22,8.4,4,5,5,salaried,no
28.59,290.05,yes,788,15.3,5.43,18,2,6,salaried,yes
14.01,182.93,no,713,8.56,6.65,12,1,1,business,no
17.3,124.2,yes,645,18.43,6.53,10,4,8,business,yes
11.28,119.95,yes,730,4.41,0.57,4,0,5,self_employed,neutral
42.65,182.71,yes,742,23.64,18.65,3,3,3,business,neutral
7.75,57.97,yes,628,11.22,2.64,4,2,5,salaried,neutral
36.59,153.77,yes,811,29.16,4.74,28,2,7,salaried,yes
15.53,160.53,yes,643,17.22,4.05,5,0,3,salaried,neutral
36.14,291.94,yes,722,27.49,3.75,5,1,10,business,yes
6.8,67.07,yes,599,10.82,1.75,8,2,8,self_employed,neutral
87.78,413.56,no,789,42.38,12.56,10,2,9,salaried,yes
19.38,242.7,yes,756,26.59,6.31,18,4,6,salaried,neutral
27.16,209.18,yes,692,18.68,3.04,14,2,7,salaried,yes
13.09,56.71,yes,470,19.6,1.68,13,1,5,salaried,neutral
19.9,78.02,yes,761,15.61,1.74,11,5,8,self_employed,yes
14.47,46.61,yes,625,40.81,2.45,8,3,6,salaried,yes
7.94,104.51,yes,797,3.22,2.18,1,0,9,salaried,no
5.34,63.89,yes,650,13.43,0.63,4,1,3,salaried,neutral
13.74,189.11,yes,652,17.22,6.04,5,3,5,salaried,no
10.7,81.06,yes,564,8.89,3.1,8,3,10,business,neutral
6.33,81.31,no,555,5.78,0.82,12,1,7,self_employed,no
7.73,93.05,yes,582,6.79,1.41,6,1,10,business,no
41.15,155.23,yes,704,27.63,4.44,13,2,10,salaried,yes
4.19,20.0,no,654,15.15,1.45,5,2,5,salaried,neutral
7.02,90.3,no,604,5.52,3.31,2,5,8,salaried,no
11.27,90.33,yes,641,14.93,3.89,6,6,3,salaried,neutral
6.35,63.27,no,611,13.02,2.08,7,3,5,business,no
4.18,78.36,no,648,10.63,1.92,3,3,2,self_employed,no
16.47,54.58,no,816,31.47,1.78,15,1,7,salaried,yes
6.8,57.92,yes,677,9.82,1.93,6,3,8,salaried,neutral
28.35,250.07,yes,868,25.67,7.85,6,2,7,business,yes
13.78,96.93,yes,741,16.86,3.41,14,3,5,salaried,yes
17.67,103.01,yes,665,13.26,2.62,16,5,6,self_employed,neutral
39.22,291.31,yes,731,12.29,9.94,15,2,7,business,yes
17.15,121.33,no,689,12.69,10.39,12,2,8,salaried,no
6.15,85.92,yes,693,8.33,1.48,6,0,1,self_employed,no
5.6,77.87,yes,632,16.74,2.32,10,2,8,salaried,no
15.14,173.66,yes,677,7.05,2.33,3,2,5,self_employed,no
9.13,38.13,no,594,14.68,0.6,2,2,9,salaried,no
16.35,159.76,yes,751,14.64,6.61,4,0,10,salaried,neutral
5.33,84.14,no,732,4.69,2.6,5,4,8,salaried,no
20.05,165.57,yes,627,18.63,3.42,11,6,4,salaried,neutral
55.93,341.19,yes,803,39.36,24.66,9,3,5,self_employed,yes
10.4,158.76,no,623,9.87,2.24,4,3,4,self_employed,no
53.34,197.38,yes,723,42.22,6.4,25,1,6,salaried,yes
46.39,163.32,no,830,30.47,4.73,24,3,3,self_employed,yes
9.11,102.03,no,643,6.51,3.95,19,3,1,self_employed,no
11.68,151.63,yes,575,8.14,1.73,11,0,6,self_employed,no
7.2,77.94,yes,619,8.4,1.93,10,3,6,self_employed,neutral
7.1,65.42,yes,654,18.96,1.88,2,0,5,salaried,neutral
26.7,218.04,no,558,3.28,12.81,0,0,7,self_employed,no
10.6,85.01,yes,760,8.9,4.29,5,5,6,business,neutral
8.33,135.88,no,606,1.8,2.42,8,1,4,self_employed,no
6.88,58.84,yes,656,11.66,1.82,6,0,2,self_employed,neutral
25.45,126.77,no,727,14.37,6.06,10,2,4,self_employed,neutral
20.81,152.21,yes,596,18.94,2.81,19,3,3,salaried,neutral
5.5,70.97,yes,641,16.24,1.69,9,3,6,salaried,no
6.58,69.97,no,632,5.09,1.59,12,3,7,self_employed,no
28.96,168.22,yes,672,24.57,5.69,15,1,7,salaried,yes
12.31,153.69,no,584,12.43,4.16,18,4,4,self_employed,no
7.39,56.29,yes,681,16.12,2.27,5,5,9,salaried,yes
13.93,149.08,yes,614,8.06,5.56,16,5,6,self_employed,no
27.51,418.69,yes,581,8.65,17.03,6,1,3,self_employed,no
8.94,81.86,yes,762,11.5,3.34,11,5,7,business,neutral
25.36,269.91,yes,624,29.84,8.17,5,0,8,business,neutral
11.4,115.44,yes,676,18.35,2.5,9,0,9,self_employed,neutral
19.26,86.82,yes,698,10.18,5.07,8,5,7,business,yes
31.34,105.43,yes,715,27.25,7.41,15,2,4,self_employed,yes
12.22,86.24,yes,663,10.08,6.49,9,2,5,business,no
4.48,47.86,no,611,11.63,0.9,1,4,7,business,no
13.06,115.72,yes,530,20.69,2.79,9,5,7,self_employed,no
5.18,26.76,yes,741,11.7,2.48,8,3,7,self_employed,neutral
35.13,181.4,yes,491,11.39,7.18,21,1,7,salaried,neutral
8.89,72.19,no,622,13.14,2.14,12,2,7,salaried,no
41.94,405.17,yes,704,19.16,7.42,10,1,5,business,yes
60.22,583.68,yes,653,21.54,17.68,18,1,10,self_employed,neutral
37.43,97.53,yes,760,30.91,6.14,7,5,7,salaried,yes
8.68,97.26,no,585,11.27,1.36,12,2,6,salaried,no
5.82,50.7,yes,619,11.82,1.42,8,2,8,salaried,neutral
22.66,235.53,yes,750,18.27,3.74,11,5,4,self_employed,neutral
10.19,57.62,yes,618,11.4,3.69,6,6,8,salaried,neutral
26.47,220.83,yes,775,15.64,6.06,6,0,7,self_employed,yes
5.3,80.47,yes,608,15.87,2.15,2,4,6,self_employed,no
56.23,393.48,yes,701,31.23,7.62,10,1,6,salaried,yes
9.83,94.35,no,696,11.98,3.1,3,2,7,self_employed,no
6.21,49.23,no,491,11.14,1.97,4,0,4,salaried,no
11.91,143.85,no,676,8.92,3.77,3,3,9,salaried,no
11.01,170.43,no,470,17.08,3.62,8,5,7,salaried,no
15.97,226.42,no,565,14.18,5.28,5,0,10,salaried,no
74.25,435.29,yes,688,19.18,20.37,9,3,9,self_employed,yes
39.18,283.88,yes,719,32.23,8.3,16,0,1,self_employed,yes
37.24,149.73,yes,760,36.99,1.55,10,0,5,self_employed,yes
5.94,90.68,yes,782,9.53,0.74,12,2,9,self_employed,neutral
24.02,230.82,yes,728,19.6,3.98,9,0,7,self_employed,neutral
26.36,235.0,yes,680,19.2,8.53,15,2,4,self_employed,neutral
12.76,75.3,yes,589,33.05,2.36,12,0,1,salaried,yes
68.87,253.14,yes,807,24.85,7.52,12,3,3,salaried,yes
8.0,128.46,no,494,13.11,3.51,14,3,8,self_employed,no
13.61,111.24,yes,715,17.25,2.83,15,1,8,salaried,yes
9.91,80.76,yes,671,14.04,0.06,6,2,5,salaried,yes
8.76,68.77,yes,625,16.05,3.04,11,1,8,self_employed,neutral
7.11,74.8,yes,741,8.7,1.52,4,2,3,salaried,neutral
20.86,104.03,no,691,24.72,5.51,13,4,9,salaried,yes
23.14,304.56,no,676,7.33,11.01,10,1,8,self_employed,no
6.81,44.73,no,667,7.26,1.17,6,5,3,self_employed,no
29.99,235.3,yes,757,16.9,4.33,4,3,5,self_employed,neutral
10.7,85.78,yes,572,23.6,0.99,12,2,7,self_employed,neutral
7.21,91.46,no,673,23.72,3.83,3,5,2,salaried,no
22.58,164.48,yes,636,20.18,3.42,3,3,7,salaried,neutral
14.18,213.61,no,562,9.17,7.51,4,1,4,self_employed,no
10.4,50.59,yes,470,17.2,1.51,11,4,6,business,neutral
7.89,67.45,yes,590,11.51,2.43,6,0,7,business,no
4.87,61.37,no,758,4.86,2.25,4,4,9,salaried,no
22.79,204.93,yes,644,19.56,3.85,13,3,8,business,neutral
22.79,113.68,yes,601,21.9,3.98,2,2,3,salaried,neutral
8.51,66.27,yes,774,21.12,1.27,4,0,3,salaried,yes
11.71,106.53,no,689,8.83,3.99,7,2,5,business,no
19.4,148.77,yes,627,25.44,7.13,2,6,8,self_employed,neutral
10.59,69.74,no,792,19.84,4.37,3,6,1,self_employed,no
5.1,38.39,no,866,13.57,1.0,8,3,6,self_employed,no
20.04,181.15,yes,606,33.78,3.79,19,3,8,business,neutral
22.5,179.06,yes,739,26.61,5.56,15,0,7,business,yes
15.29,187.82,no,751,5.44,8.35,2,1,4,salaried,no
3.07,25.44,yes,624,12.39,1.23,8,0,1,self_employed,no
10.44,120.98,no,565,4.19,3.29,14,5,1,self_employed,no
9.95,105.35,no,470,9.19,2.37,4,1,9,business,no
33.54,221.04,no,741,23.71,4.69,15,2,4,salaried,neutral
6.45,55.55,yes,629,6.41,2.38,7,2,10,salaried,neutral
66.28,459.08,yes,842,39.31,23.43,15,2,6,business,yes
8.45,211.56,no,617,16.28,3.11,9,4,8,business,no
38.6,178.95,yes,741,43.57,3.76,18,4,10,business,yes
7.84,32.02,yes,900,12.51,2.85,9,2,6,salaried,yes
15.03,88.04,yes,685,3.01,4.79,3,4,2,business,neutral
50.73,204.76,yes,787,35.88,4.63,5,6,6,salaried,yes
20.29,143.0,yes,706,14.13,2.53,22,3,4,salaried,yes
6.25,26.1,no,727,6.61,2.05,6,1,9,self_employed,no
10.68,82.06,yes,634,14.19,2.18,1,5,5,business,neutral
11.84,90.58,yes,620,13.8,2.51,3,4,9,self_employed,neutral
6.48,79.57,no,623,4.6,3.0,10,1,8,self_employed,no
26.45,169.19,no,647,19.85,7.13,22,0,9,salaried,no
11.47,123.64,yes,670,18.16,4.48,5,2,6,salaried,neutral
22.66,73.95,yes,709,29.1,6.31,12,1,6,salaried,yes
28.12,220.21,yes,850,38.02,2.12,4,2,7,business,yes
14.6,101.23,yes,715,26.96,2.36,21,4,9,self_employed,yes
7.63,85.24,yes,658,14.96,1.31,8,1,4,salaried,neutral
16.84,89.85,no,687,27.85,7.5,24,0,8,salaried,neutral
3.58,22.58,yes,679,10.89,0.48,6,4,6,salaried,neutral
24.6,271.29,yes,637,10.06,9.28,6,3,4,business,neutral
21.72,147.7,no,813,21.11,5.82,11,1,5,salaried,no
9.58,69.68,no,620,15.41,3.27,4,2,7,self_employed,no
23.5,203.06,yes,576,34.15,4.08,8,3,4,salaried,neutral
31.39,108.04,yes,679,20.13,6.52,12,0,4,salaried,yes
15.69,122.67,yes,699,7.45,4.45,3,1,4,business,neutral
24.11,226.81,yes,753,30.22,3.65,7,2,10,salaried,yes
21.97,135.04,no,707,38.21,1.17,13,2,8,self_employed,neutral
31.49,360.58,yes,771,27.68,13.03,18,0,2,business,neutral
11.73,95.72,no,725,12.41,2.62,1,5,8,salaried,no
4.78,58.62,no,551,11.39,0.93,10,5,7,salaried,no
46.61,177.7,yes,683,29.1,4.04,15,4,7,salaried,yes
10.82,118.54,no,470,10.57,4.94,5,0,9,salaried,no
14.76,166.01,yes,749,14.55,2.24,3,4,4,salaried,neutral
20.47,399.51,no,543,4.78,9.89,16,2,5,self_employed,no
61.82,329.2,yes,816,44.37,7.56,7,1,7,self_employed,yes
8.12,92.88,yes,802,14.5,3.47,10,1,6,salaried,neutral
42.87,199.15,yes,757,27.22,7.5,5,0,8,salaried,yes
58.57,221.57,yes,900,27.1,12.73,21,3,8,business,yes
17.17,105.6,no,625,15.37,2.88,11,3,7,self_employed,no
7.33,76.87,yes,620,10.81,2.25,12,6,5,salaried,neutral
9.69,96.43,yes,640,14.65,2.4,7,1,4,self_employed,neutral
68.49,423.51,yes,796,44.74,9.82,24,3,10,business,yes
22.72,70.04,yes,705,16.33,2.72,14,2,1,salaried,yes
37.04,423.35,yes,803,24.65,11.75,8,0,7,salaried,yes
21.47,94.91,yes,650,18.66,7.45,10,3,8,self_employed,yes
11.22,104.97,yes,544,2.75,4.53,2,4,6,self_employed,no
40.33,163.53,yes,809,21.18,5.27,5,2,2,self_employed,yes
27.54,192.16,yes,686,15.85,8.7,9,5,2,salaried,neutral
9.88,174.97,no,656,4.89,3.63,4,1,3,self_employed,no
15.16,154.89,yes,758,21.04,3.54,9,1,3,business,neutral
9.74,93.23,yes,701,9.21,3.44,4,3,5,self_employed,neutral
4.96,50.24,no,539,22.84,0.96,4,2,5,salaried,no
80.6,502.12,yes,721,53.02,24.81,11,1,5,salaried,yes
5.68,58.02,no,755,23.95,1.42,1,4,3,business,no
6.23,20.0,no,768,12.94,1.14,2,1,4,self_employed,neutral
23.75,143.9,yes,737,12.57,6.21,5,1,7,salaried,yes
17.16,188.21,yes,740,14.75,2.77,11,0,6,self_employed,neutral
7.78,70.86,no,662,3.65,3.45,7,2,7,self_employed,no
18.41,122.17,yes,716,15.43,3.47,8,1,2,self_employed,neutral
22.74,345.63,no,610,14.94,10.15,10,4,5,self_employed,no
76.91,276.88,yes,825,22.55,8.55,30,5,8,business,yes
20.66,177.91,yes,719,2.46,7.06,4,4,3,salaried,neutral
19.57,217.17,yes,771,22.4,6.99,22,0,9,salaried,yes
11.83,84.18,no,672,20.32,0.59,2,6,9,salaried,no
23.89,242.24,yes,806,31.91,6.02,19,3,5,business,yes
11.9,103.32,yes,710,20.49,0.46,11,3,7,self_employed,yes
9.11,93.69,yes,746,9.01,3.5,7,3,8,self_employed,neutral
11.03,101.23,yes,552,11.66,1.84,4,4,8,salaried,no
8.96,103.3,yes,751,15.03,3.62,7,3,10,self_employed,neutral
14.07,100.07,yes,658,14.93,2.1,7,3,7,salaried,neutral
9.77,81.1,no,506,6.38,4.55,4,2,5,salaried,no
26.69,94.43,no,719,35.4,5.21,7,3,4,business,yes
10.39,81.3,no,552,6.2,6.2,5,2,8,self_employed,no
59.65,353.72,yes,785,40.7,11.41,18,2,10,salaried,yes
36.16,407.56,yes,839,21.81,7.86,10,1,7,business,yes
19.28,105.03,yes,728,16.95,4.98,21,3,5,business,yes
16.39,136.43,no,470,4.57,9.06,16,5,5,self_employed,no
33.7,186.6,yes,780,22.97,13.34,18,5,7,salaried,yes
55.23,223.49,yes,767,31.14,9.0,25,3,8,salaried,yes
11.81,131.5,yes,722,9.96,3.6,9,2,4,self_employed,neutral
49.45,281.86,yes,777,26.58,14.92,12,3,9,salaried,yes
7.87,92.76,no,580,14.85,3.68,2,0,6,salaried,no
23.39,210.25,no,631,18.93,5.56,5,1,6,self_employed,no
33.64,300.74,no,671,18.65,8.54,15,2,6,self_employed,no
8.21,95.52,no,728,20.59,2.25,6,4,10,business,no
49.92,376.65,yes,768,27.06,2.85,18,4,7,salaried,yes
16.07,73.1,yes,761,34.82,5.22,13,5,5,salaried,yes
6.91,85.88,yes,701,13.45,2.27,8,2,4,self_employed,neutral
12.14,142.63,no,592,6.88,6.54,10,6,7,salaried,no
17.14,177.47,yes,770,8.76,8.45,6,5,1,self_employed,no
30.2,97.57,no,692,15.93,5.33,16,1,7,salaried,neutral
9.71,88.95,no,470,6.95,3.93,11,1,3,self_employed,no
78.55,368.99,yes,741,40.41,3.36,11,3,5,salaried,yes
12.18,138.29,yes,656,19.34,4.4,5,0,1,business,neutral
18.18,136.24,yes,771,26.58,5.01,15,1,6,self_employed,yes
81.1,423.07,yes,772,24.51,7.58,17,1,6,business,yes
28.15,175.37,no,661,24.59,8.34,22,2,8,salaried,no
22.73,181.8,yes,763,45.28,3.81,12,4,3,self_employed,yes
29.16,190.77,no,712,30.51,4.75,11,3,3,business,no
8.48,179.0,yes,645,9.16,2.52,4,4,3,self_employed,no
15.3,239.48,no,541,11.66,8.87,16,1,10,self_employed,no
15.93,89.03,yes,900,21.33,3.22,5,1,8,salaried,yes
33.29,109.02,yes,761,26.53,1.66,21,4,8,salaried,yes
55.31,482.18,yes,871,36.87,9.26,19,4,7,salaried,yes
15.2,100.09,yes,638,31.19,4.57,21,2,10,salaried,yes
47.12,170.16,yes,688,51.89,5.68,5,4,6,salaried,yes
10.94,165.94,yes,618,16.85,4.25,5,2,4,self_employed,no
12.57,144.28,no,715,5.4,4.78,8,1,6,business,no
20.2,201.3,yes,675,16.32,2.1,10,1,8,business,neutral
52.62,304.94,yes,794,37.55,11.53,20,2,6,salaried,yes
30.25,396.86,yes,776,43.3,10.16,16,2,8,salaried,yes
12.67,51.45,yes,718,15.93,4.9,6,2,1,salaried,neutral
45.03,249.2,yes,786,30.74,11.41,9,5,6,salaried,yes
27.37,167.64,no,683,27.86,2.51,4,1,2,business,no
79.44,299.2,yes,826,33.53,8.59,12,0,5,salaried,yes
6.54,51.6,no,557,15.04,2.18,1,6,9,business,no
75.88,324.54,yes,844,26.53,13.39,8,4,7,salaried,yes
13.84,160.08,no,588,6.32,7.88,3,2,4,self_employed,no
7.25,50.81,no,764,9.06,1.99,4,4,10,salaried,no
8.55,60.01,no,497,13.93,2.03,4,2,7,business,no
20.81,355.02,yes,483,18.88,8.08,1,0,5,salaried,no
33.87,261.24,yes,737,42.9,6.15,17,4,6,self_employed,yes
8.08,88.97,yes,739,9.82,2.33,8,1,5,business,neutral
6.89,48.14,yes,576,22.83,3.01,9,3,10,salaried,neutral
52.84,273.42,yes,729,41.75,6.22,19,1,10,salaried,yes
29.92,114.36,yes,758,21.91,15.38,7,1,7,self_employed,yes
42.62,553.93,yes,625,59.05,10.19,25,4,6,salaried,neutral
43.31,269.06,yes,614,37.18,10.78,7,2,4,salaried,yes
19.89,135.21,no,683,15.66,2.88,9,3,7,business,no
21.63,198.84,yes,661,16.8,1.74,7,3,4,salaried,neutral
12.01,121.91,yes,585,9.07,3.03,2,3,8,salaried,no
11.63,95.86,yes,721,8.73,2.81,3,5,2,salaried,neutral
30.08,271.05,no,626,30.75,7.78,10,5,9,salaried,no
41.17,90.6,yes,781,31.57,6.7,11,6,3,business,yes
6.66,54.34,no,625,13.61,3.36,6,3,9,salaried,no
9.64,134.01,yes,615,15.07,4.02,7,5,6,self_employed,no
12.64,115.26,no,730,15.53,6.28,3,2,6,salaried,no
13.9,112.82,yes,725,38.36,3.35,12,1,7,self_employed,yes
36.2,149.5,no,677,50.22,11.51,10,0,6,self_employed,neutral
24.0,170.05,yes,651,12.15,5.85,17,1,4,salaried,yes
28.29,209.29,no,683,31.4,6.06,18,5,9,salaried,no
20.18,195.17,yes,625,13.94,10.38,6,3,5,salaried,neutral
21.62,421.29,no,764,8.76,4.55,6,2,7,salaried,no
8.42,57.74,no,781,11.67,4.47,4,0,2,business,no
29.52,189.3,yes,773,36.11,6.71,12,3,6,business,yes
45.45,290.21,yes,655,39.98,16.75,5,1,8,self_employed,yes
25.67,103.29,yes,786,20.51,6.03,9,3,4,salaried,yes
21.56,102.11,no,703,36.46,4.02,10,4,10,business,neutral
16.74,250.31,no,577,15.7,2.59,12,0,7,self_employed,no
2.76,20.0,yes,470,6.44,1.17,5,1,1,self_employed,no
7.89,109.6,yes,772,17.1,0.77,9,5,6,self_employed,no
